36,-4,-48
41,-3,-49
38,-2,-54
37,-2,-53
36,-3,-54
38,-4,-54
34,-4,-51
37,-6,-51
37,-5,-53
34,-4,-57
33,-6,-53
39,-8,-49
23,-10,-45
27,-10,-48
50,-9,-54
47,-11,-51
28,-12,-45
47,-12,-45
41,-11,-44
41,-14,-43
45,-14,-44
42,-16,-38
48,-18,-30
47,-18,-29
47,-20,-34
48,-18,-28
53,-19,-21
49,-21,-21
44,-21,-24
47,-23,-28
44,-24,-33
40,-25,-30
50,-24,-27
46,-22,-28
45,-29,-21
43,-34,-20
30,-40,-41
33,-42,-41
37,-43,-36
38,-45,-30
35,-46,-28
33,-50,-23
30,-61,-12
28,-69,-8
25,-78,-4
25,-82,-7
25,-81,-8
31,-74,-1
33,-69,2
31,-61,3
28,-59,3
23,-56,3
19,-55,4
19,-55,5
19,-55,8
20,-57,9
20,-59,10
20,-62,12
20,-64,13
18,-67,13
14,-69,13
12,-70,13
16,-78,20
0,-77,22
-23,-58,17
-8,-60,9
-2,-63,9
10,-61,7
16,-61,6
21,-60,6
20,-59,7
17,-59,7
14,-61,6
14,-62,5
14,-63,5
16,-63,7
17,-63,7
17,-63,7
16,-63,7
15,-64,8
15,-65,8
15,-65,9
14,-64,9
13,-65,8
12,-65,8
11,-63,7
11,-63,7
10,-62,6
10,-62,6
9,-61,6
9,-61,6
8,-61,6
8,-62,6
8,-62,7
9,-63,7
10,-63,7
10,-63,7
11,-62,7
11,-62,7
12,-62,8
12,-62,8
11,-63,6
15,-64,10
17,-64,12
14,-64,11
16,-63,12
16,-62,12
15,-61,10
16,-61,10
16,-61,8
15,-59,7
13,-60,6
13,-61,6
13,-62,5
12,-63,6
12,-63,6
12,-63,7
11,-63,8
11,-63,8
10,-63,8
9,-63,7
8,-63,8
9,-63,7
9,-63,7
10,-63,7
10,-61,7
11,-61,7
11,-60,6
11,-60,6
12,-60,6
13,-60,7
14,-60,7
14,-61,7
14,-62,7
14,-65,7
14,-64,8
14,-63,8
13,-64,8
13,-65,8
12,-65,8
12,-63,8
12,-61,9
12,-61,9
12,-60,9
10,-60,8
10,-60,7
10,-60,7
10,-60,6
10,-59,5
10,-58,5
10,-62,4
10,-69,2
8,-76,-2
9,-76,-3
12,-73,-2
14,-64,2
14,-60,3
7,-58,1
6,-58,2
5,-59,-1
5,-65,-11
5,-68,-15
4,-68,-21
9,-64,-17
6,-59,-16
3,-59,-18
2,-61,-19
3,-63,-18
1,-61,-15
0,-62,-12
5,-65,-11
2,-66,-14
-3,-62,-22
10,-64,-20
13,-63,-21
29,-62,-27
35,-57,-21
11,-55,-25
10,-59,-18
7,-67,-19
-9,-81,-35
