Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-05-16T08:09:22.995;674467756959245022;-993;203;-89
2021-05-16T08:09:23.035;674467756998806254;-994;145;-81
2021-05-16T08:09:23.074;674467757038367486;-999;116;-67
2021-05-16T08:09:23.114;674467757077928718;-1003;85;-63
2021-05-16T08:09:23.154;674467757117489950;-1003;40;-60
2021-05-16T08:09:23.193;674467757157051182;-1011;-7;-49
2021-05-16T08:09:23.233;674467757196612414;-1017;-54;-33
2021-05-16T08:09:23.272;674467757236173646;-1016;-100;-19
2021-05-16T08:09:23.312;674467757275734878;-1012;-155;-16
2021-05-16T08:09:23.351;674467757315296110;-1003;-226;-37
2021-05-16T08:09:23.391;674467757354857342;-983;-306;-51
2021-05-16T08:09:23.431;674467757394418574;-959;-365;-45
2021-05-16T08:09:23.470;674467757433979806;-935;-380;-45
2021-05-16T08:09:23.510;674467757473541038;-915;-390;-57
2021-05-16T08:09:23.549;674467757513102270;-900;-414;-76
2021-05-16T08:09:23.589;674467757552663502;-890;-448;-91
2021-05-16T08:09:23.628;674467757592224734;-881;-486;-94
2021-05-16T08:09:23.668;674467757631785966;-873;-516;-91
2021-05-16T08:09:23.707;674467757671347198;-870;-535;-81
2021-05-16T08:09:23.747;674467757710908430;-873;-545;-64
2021-05-16T08:09:23.787;674467757750469662;-876;-551;-54
2021-05-16T08:09:23.826;674467757790030894;-877;-559;-50
2021-05-16T08:09:23.866;674467757829565386;-878;-566;-41
2021-05-16T08:09:23.905;674467757869099848;-879;-559;-25
2021-05-16T08:09:23.945;674467757908634310;-878;-545;-11
2021-05-16T08:09:23.984;674467757948168772;-875;-534;-6
2021-05-16T08:09:24.024;674467757987703234;-876;-526;-4
2021-05-16T08:09:24.063;674467758027237696;-879;-519;2
2021-05-16T08:09:24.103;674467758066772158;-883;-510;7
2021-05-16T08:09:24.142;674467758106306620;-889;-501;9
2021-05-16T08:09:24.182;674467758145841082;-899;-490;11
2021-05-16T08:09:24.221;674467758185375544;-907;-472;9
2021-05-16T08:09:24.261;674467758224910006;-910;-447;7
2021-05-16T08:09:24.301;674467758264444468;-915;-427;6
2021-05-16T08:09:24.340;674467758303978930;-922;-409;1
2021-05-16T08:09:24.380;674467758343513392;-927;-385;-7
2021-05-16T08:09:24.419;674467758383047854;-936;-359;-17
2021-05-16T08:09:24.459;674467758422582316;-952;-327;-22
2021-05-16T08:09:24.498;674467758462116778;-967;-293;-37
2021-05-16T08:09:24.538;674467758501651240;-980;-260;-53
2021-05-16T08:09:24.577;674467758541185702;-989;-222;-72
2021-05-16T08:09:24.617;674467758580720164;-993;-185;-98
2021-05-16T08:09:24.656;674467758620254626;-995;-152;-120
2021-05-16T08:09:24.696;674467758659789088;-993;-111;-138
2021-05-16T08:09:24.735;674467758699323550;-991;-62;-159
2021-05-16T08:09:24.775;674467758738858012;-991;-16;-182
2021-05-16T08:09:24.814;674467758778392474;-992;28;-193
2021-05-16T08:09:24.854;674467758817926936;-1007;65;-206
2021-05-16T08:09:24.894;674467758857461398;-1046;81;-236
2021-05-16T08:09:24.933;674467758896995860;-1076;118;-269
2021-05-16T08:09:24.973;674467758936530322;-1056;183;-293
2021-05-16T08:09:25.012;674467758976064784;-1019;239;-299
2021-05-16T08:09:25.052;674467759015599246;-992;263;-292
2021-05-16T08:09:25.091;674467759055133708;-967;265;-292
2021-05-16T08:09:25.131;674467759094668170;-954;263;-303
2021-05-16T08:09:25.170;674467759134202632;-954;261;-307
2021-05-16T08:09:25.210;674467759173737094;-954;262;-297
2021-05-16T08:09:25.249;674467759213271556;-958;260;-294
2021-05-16T08:09:25.289;674467759252809796;-970;250;-284
2021-05-16T08:09:25.328;674467759292348006;-980;235;-264
2021-05-16T08:09:25.368;674467759331886216;-989;225;-251
2021-05-16T08:09:25.408;674467759371424426;-996;217;-244
2021-05-16T08:09:25.447;674467759410962636;-998;205;-237
2021-05-16T08:09:25.487;674467759450500846;-997;187;-233
2021-05-16T08:09:25.526;674467759490039056;-997;163;-227
2021-05-16T08:09:25.566;674467759529577266;-1003;135;-219
2021-05-16T08:09:25.605;674467759569115476;-1004;117;-218
2021-05-16T08:09:25.645;674467759608653686;-1007;110;-226
2021-05-16T08:09:25.684;674467759648191896;-1013;101;-234
2021-05-16T08:09:25.724;674467759687730106;-1006;80;-238
2021-05-16T08:09:25.763;674467759727268316;-994;53;-240
2021-05-16T08:09:25.803;674467759766806526;-991;38;-234
2021-05-16T08:09:25.842;674467759806344736;-1011;42;-234
2021-05-16T08:09:25.882;674467759845882946;-1022;57;-247
2021-05-16T08:09:25.922;674467759885421156;-1010;43;-260
2021-05-16T08:09:25.961;674467759924959366;-1003;11;-260
2021-05-16T08:09:26.001;674467759964497576;-1000;-11;-256
2021-05-16T08:09:26.040;674467760004035786;-996;-28;-259
2021-05-16T08:09:26.080;674467760043573996;-990;-32;-258
2021-05-16T08:09:26.119;674467760083112206;-987;-30;-259
2021-05-16T08:09:26.159;674467760122650416;-988;-34;-267
2021-05-16T08:09:26.198;674467760162188626;-990;-36;-273
2021-05-16T08:09:26.238;674467760201726836;-993;-37;-268
2021-05-16T08:09:26.277;674467760241265046;-996;-37;-267
2021-05-16T08:09:26.317;674467760280803256;-996;-31;-263
2021-05-16T08:09:26.356;674467760320341466;-998;-25;-258
2021-05-16T08:09:26.396;674467760359879676;-997;-20;-256
2021-05-16T08:09:26.436;674467760399417886;-995;-18;-255
2021-05-16T08:09:26.475;674467760438956096;-997;-12;-253
2021-05-16T08:09:26.515;674467760478494306;-998;-8;-249
2021-05-16T08:09:26.554;674467760518032516;-998;-8;-250
2021-05-16T08:09:26.594;674467760557570726;-997;-7;-250
2021-05-16T08:09:26.633;674467760597108936;-995;-5;-246
2021-05-16T08:09:26.673;674467760636647146;-997;-5;-241
2021-05-16T08:09:26.712;674467760676197700;-998;-5;-239
2021-05-16T08:09:26.752;674467760715748224;-997;-7;-237
2021-05-16T08:09:26.791;674467760755298748;-1004;-7;-239
2021-05-16T08:09:26.831;674467760794849272;-1009;-8;-241
2021-05-16T08:09:26.871;674467760834399796;-1003;-9;-237
2021-05-16T08:09:26.910;674467760873950320;-999;-9;-234
2021-05-16T08:09:26.950;674467760913500844;-999;-9;-231
2021-05-16T08:09:26.989;674467760953051368;-1000;-9;-233
2021-05-16T08:09:27.029;674467760992601892;-998;-8;-236
2021-05-16T08:09:27.068;674467761032152416;-997;-7;-234
2021-05-16T08:09:27.108;674467761071702940;-999;-6;-236
2021-05-16T08:09:27.147;674467761111253464;-1002;-4;-239
2021-05-16T08:09:27.187;674467761150803988;-1001;-2;-236
2021-05-16T08:09:27.226;674467761190354512;-997;-2;-233
2021-05-16T08:09:27.266;674467761229905036;-997;-4;-233
2021-05-16T08:09:27.306;674467761269455560;-998;-8;-234
2021-05-16T08:09:27.345;674467761309006084;-998;-9;-235
2021-05-16T08:09:27.385;674467761348556608;-998;-8;-236
2021-05-16T08:09:27.424;674467761388107132;-998;-9;-235
2021-05-16T08:09:27.464;674467761427657656;-998;-8;-235
2021-05-16T08:09:27.503;674467761467208180;-1000;-9;-237
2021-05-16T08:09:27.543;674467761506758704;-1000;-8;-236
2021-05-16T08:09:27.582;674467761546309228;-997;-7;-234
2021-05-16T08:09:27.622;674467761585859752;-998;-7;-235
2021-05-16T08:09:27.662;674467761625410276;-999;-4;-236
2021-05-16T08:09:27.701;674467761664960800;-998;-5;-234
2021-05-16T08:09:27.741;674467761704511324;-999;-6;-234
2021-05-16T08:09:27.780;674467761744061848;-1000;-5;-237
2021-05-16T08:09:27.820;674467761783612372;-999;-4;-238
2021-05-16T08:09:27.859;674467761823162896;-997;-4;-238
2021-05-16T08:09:27.899;674467761862713420;-994;-5;-238
2021-05-16T08:09:27.938;674467761902263944;-995;-7;-241
2021-05-16T08:09:27.978;674467761941814468;-997;-7;-242
2021-05-16T08:09:28.017;674467761981364992;-997;-4;-240
2021-05-16T08:09:28.057;674467762020915516;-997;-2;-238
2021-05-16T08:09:28.097;674467762060466040;-996;-1;-238
2021-05-16T08:09:28.136;674467762100013114;-996;-1;-239
2021-05-16T08:09:28.176;674467762139560158;-997;-2;-241
2021-05-16T08:09:28.215;674467762179107202;-997;-4;-243
2021-05-16T08:09:28.255;674467762218654246;-999;-5;-243
2021-05-16T08:09:28.294;674467762258201290;-999;-6;-244
2021-05-16T08:09:28.334;674467762297748334;-998;-5;-245
2021-05-16T08:09:28.373;674467762337295378;-997;-7;-244
2021-05-16T08:09:28.413;674467762376842422;-996;-6;-246
2021-05-16T08:09:28.452;674467762416389466;-998;-3;-248
2021-05-16T08:09:28.492;674467762455936510;-997;-4;-245
2021-05-16T08:09:28.532;674467762495483554;-996;-5;-244
2021-05-16T08:09:28.571;674467762535030598;-995;-5;-246
2021-05-16T08:09:28.611;674467762574577642;-997;-5;-246
2021-05-16T08:09:28.650;674467762614124686;-998;-3;-246
2021-05-16T08:09:28.690;674467762653671730;-997;-2;-244
2021-05-16T08:09:28.729;674467762693218774;-994;-3;-244
2021-05-16T08:09:28.769;674467762732765818;-993;-3;-245
2021-05-16T08:09:28.808;674467762772312862;-995;-2;-242
2021-05-16T08:09:28.848;674467762811859906;-996;-1;-241
2021-05-16T08:09:28.888;674467762851406950;-995;-4;-246
2021-05-16T08:09:28.927;674467762890953994;-994;-5;-247
2021-05-16T08:09:28.967;674467762930501038;-995;-5;-246
2021-05-16T08:09:29.006;674467762970048082;-994;-4;-247
2021-05-16T08:09:29.046;674467763009595126;-995;-5;-249
2021-05-16T08:09:29.085;674467763049142170;-996;-5;-250
2021-05-16T08:09:29.125;674467763088689214;-997;-3;-251
2021-05-16T08:09:29.164;674467763128236258;-997;-4;-252
2021-05-16T08:09:29.204;674467763167783302;-994;-4;-252
2021-05-16T08:09:29.243;674467763207330346;-995;-3;-249
2021-05-16T08:09:29.283;674467763246877390;-998;-5;-246
2021-05-16T08:09:29.323;674467763286424434;-1000;-6;-247
2021-05-16T08:09:29.362;674467763325971478;-998;-6;-247
2021-05-16T08:09:29.402;674467763365518522;-997;-6;-243
2021-05-16T08:09:29.441;674467763405065566;-996;-6;-242
2021-05-16T08:09:29.481;674467763444612610;-997;-8;-242
2021-05-16T08:09:29.520;674467763484159654;-998;-8;-240
2021-05-16T08:09:29.560;674467763523710724;-997;-4;-238
2021-05-16T08:09:29.599;674467763563261784;-997;-3;-237
2021-05-16T08:09:29.639;674467763602812844;-998;-4;-238
2021-05-16T08:09:29.678;674467763642363904;-999;-6;-239
2021-05-16T08:09:29.718;674467763681914964;-1000;-5;-239
2021-05-16T08:09:29.758;674467763721466024;-1001;-4;-240
2021-05-16T08:09:29.797;674467763761017084;-999;-5;-239
2021-05-16T08:09:29.837;674467763800568144;-998;-5;-237
2021-05-16T08:09:29.876;674467763840119204;-997;-5;-235
2021-05-16T08:09:29.916;674467763879670264;-1001;-4;-236
2021-05-16T08:09:29.955;674467763919221324;-1007;-6;-237
2021-05-16T08:09:29.995;674467763958772384;-1007;-5;-235
2021-05-16T08:09:30.034;674467763998323444;-1005;-4;-233
2021-05-16T08:09:30.074;674467764037874504;-1003;-8;-232
2021-05-16T08:09:30.114;674467764077425564;-1000;-6;-232
2021-05-16T08:09:30.153;674467764116976624;-998;-4;-229
2021-05-16T08:09:30.193;674467764156527684;-996;-5;-228
2021-05-16T08:09:30.232;674467764196078744;-996;-6;-222
2021-05-16T08:09:30.272;674467764235629804;-998;-5;-221
2021-05-16T08:09:30.311;674467764275180864;-999;-4;-222
2021-05-16T08:09:30.351;674467764314731924;-998;-5;-222
2021-05-16T08:09:30.390;674467764354282984;-999;-7;-224
2021-05-16T08:09:30.430;674467764393834044;-1000;-7;-223
2021-05-16T08:09:30.469;674467764433385104;-1000;-5;-221
2021-05-16T08:09:30.509;674467764472936164;-1000;-3;-224
2021-05-16T08:09:30.549;674467764512487224;-1001;-3;-226
2021-05-16T08:09:30.588;674467764552038284;-1002;-5;-224
2021-05-16T08:09:30.628;674467764591589344;-1002;-5;-222
2021-05-16T08:09:30.667;674467764631140404;-1004;-4;-226
2021-05-16T08:09:30.707;674467764670691464;-1004;-6;-225
2021-05-16T08:09:30.746;674467764710242524;-1000;-4;-225
2021-05-16T08:09:30.786;674467764749793584;-1002;-2;-225
2021-05-16T08:09:30.825;674467764789344644;-1004;-6;-223
2021-05-16T08:09:30.865;674467764828895704;-1003;-5;-225
2021-05-16T08:09:30.905;674467764868446764;-1001;-4;-226
2021-05-16T08:09:30.944;674467764907997824;-999;-3;-224
2021-05-16T08:09:30.984;674467764947544333;-1000;-4;-226
2021-05-16T08:09:31.023;674467764987090842;-1005;-5;-230
2021-05-16T08:09:31.063;674467765026637351;-1005;-5;-231
2021-05-16T08:09:31.102;674467765066183860;-1001;-7;-226
2021-05-16T08:09:31.142;674467765105730369;-998;-6;-224
2021-05-16T08:09:31.181;674467765145276878;-998;-4;-228
2021-05-16T08:09:31.221;674467765184823387;-1000;-5;-230
2021-05-16T08:09:31.260;674467765224369896;-999;-4;-231
2021-05-16T08:09:31.300;674467765263916405;-999;-5;-231
2021-05-16T08:09:31.340;674467765303462914;-1002;-5;-232
2021-05-16T08:09:31.379;674467765343009423;-1002;-3;-233
2021-05-16T08:09:31.419;674467765382555932;-998;-3;-233
2021-05-16T08:09:31.458;674467765422102441;-1002;-3;-235
2021-05-16T08:09:31.498;674467765461648950;-1003;-2;-237
2021-05-16T08:09:31.537;674467765501195459;-999;-1;-238
2021-05-16T08:09:31.577;674467765540741968;-999;2;-238
2021-05-16T08:09:31.616;674467765580288477;-999;0;-237
2021-05-16T08:09:31.656;674467765619834986;-999;-3;-238
2021-05-16T08:09:31.695;674467765659381495;-998;-6;-237
2021-05-16T08:09:31.735;674467765698928004;-997;-7;-236
2021-05-16T08:09:31.775;674467765738474513;-999;-6;-237
2021-05-16T08:09:31.814;674467765778021022;-1002;-6;-239
2021-05-16T08:09:31.854;674467765817567531;-1001;-5;-240
2021-05-16T08:09:31.893;674467765857114040;-998;-3;-240
2021-05-16T08:09:31.933;674467765896660549;-997;-3;-238
2021-05-16T08:09:31.972;674467765936207058;-999;-5;-237
2021-05-16T08:09:32.012;674467765975753567;-999;-4;-240
2021-05-16T08:09:32.051;674467766015300076;-997;-4;-241
2021-05-16T08:09:32.091;674467766054846585;-998;-6;-241
2021-05-16T08:09:32.131;674467766094393094;-997;-5;-243
2021-05-16T08:09:32.170;674467766133939603;-996;-3;-244
2021-05-16T08:09:32.210;674467766173486112;-997;-4;-245
2021-05-16T08:09:32.249;674467766213032621;-1002;-3;-247
2021-05-16T08:09:32.289;674467766252579130;-1004;-3;-245
2021-05-16T08:09:32.328;674467766292125639;-1001;-3;-244
2021-05-16T08:09:32.368;674467766331672148;-1000;-4;-243
2021-05-16T08:09:32.407;674467766371214655;-1001;-5;-237
2021-05-16T08:09:32.447;674467766410757148;-1001;-5;-236
2021-05-16T08:09:32.486;674467766450299641;-1000;-8;-235
2021-05-16T08:09:32.526;674467766489842134;-998;-10;-233
2021-05-16T08:09:32.565;674467766529384627;-996;-9;-235
2021-05-16T08:09:32.605;674467766568927120;-997;-7;-237
2021-05-16T08:09:32.645;674467766608469613;-998;-5;-234
2021-05-16T08:09:32.684;674467766648012106;-999;-4;-229
2021-05-16T08:09:32.724;674467766687554599;-1001;-4;-225
2021-05-16T08:09:32.763;674467766727097092;-1003;-4;-225
2021-05-16T08:09:32.803;674467766766639585;-1003;-1;-226
2021-05-16T08:09:32.842;674467766806182078;-1002;3;-229
2021-05-16T08:09:32.882;674467766845724571;-1002;3;-230
2021-05-16T08:09:32.921;674467766885267064;-1001;2;-229
2021-05-16T08:09:32.961;674467766924809557;-1000;2;-232
2021-05-16T08:09:33.000;674467766964352050;-1003;2;-235
2021-05-16T08:09:33.040;674467767003894543;-1001;1;-236
2021-05-16T08:09:33.080;674467767043437036;-999;0;-235
2021-05-16T08:09:33.119;674467767082979529;-1000;1;-230
2021-05-16T08:09:33.159;674467767122522022;-1001;1;-227
2021-05-16T08:09:33.198;674467767162064515;-1000;1;-228
2021-05-16T08:09:33.238;674467767201607008;-1000;0;-226
2021-05-16T08:09:33.277;674467767241149501;-1001;0;-221
2021-05-16T08:09:33.317;674467767280691994;-1002;-2;-226
2021-05-16T08:09:33.356;674467767320234487;-1003;-3;-234
2021-05-16T08:09:33.396;674467767359776980;-1000;-2;-232
2021-05-16T08:09:33.435;674467767399319473;-998;-2;-226
2021-05-16T08:09:33.475;674467767438861966;-998;0;-221
2021-05-16T08:09:33.515;674467767478404459;-1000;2;-222
2021-05-16T08:09:33.554;674467767517946952;-1000;1;-223
2021-05-16T08:09:33.594;674467767557489445;-1001;0;-224
2021-05-16T08:09:33.633;674467767597031938;-1002;0;-228
2021-05-16T08:09:33.673;674467767636574431;-1000;-1;-230
2021-05-16T08:09:33.712;674467767676116924;-999;0;-229
2021-05-16T08:09:33.752;674467767715659417;-1001;4;-227
2021-05-16T08:09:33.791;674467767755201910;-998;5;-228
2021-05-16T08:09:33.831;674467767794748224;-997;3;-230
2021-05-16T08:09:33.870;674467767834294510;-1000;4;-228
2021-05-16T08:09:33.910;674467767873840796;-1000;4;-223
2021-05-16T08:09:33.949;674467767913387082;-1000;4;-222
2021-05-16T08:09:33.989;674467767952933368;-1001;1;-226
2021-05-16T08:09:34.029;674467767992479654;-1002;-2;-227
2021-05-16T08:09:34.068;674467768032025940;-1000;0;-226
2021-05-16T08:09:34.108;674467768071572226;-998;0;-224
2021-05-16T08:09:34.147;674467768111118512;-996;-2;-225
2021-05-16T08:09:34.187;674467768150664798;-996;-3;-230
2021-05-16T08:09:34.226;674467768190211084;-997;0;-230
2021-05-16T08:09:34.266;674467768229757370;-999;1;-230
2021-05-16T08:09:34.305;674467768269303656;-1000;-1;-231
2021-05-16T08:09:34.345;674467768308849942;-999;-3;-231
2021-05-16T08:09:34.385;674467768348396228;-996;-2;-232
2021-05-16T08:09:34.424;674467768387942514;-995;-1;-232
2021-05-16T08:09:34.464;674467768427488800;-996;-2;-231
2021-05-16T08:09:34.503;674467768467035086;-997;-3;-231
2021-05-16T08:09:34.543;674467768506581372;-999;-4;-234
2021-05-16T08:09:34.582;674467768546127658;-1003;-5;-234
2021-05-16T08:09:34.622;674467768585673944;-1002;-4;-235
2021-05-16T08:09:34.661;674467768625220230;-999;0;-236
2021-05-16T08:09:34.701;674467768664766516;-999;2;-239
2021-05-16T08:09:34.740;674467768704312802;-998;4;-240
2021-05-16T08:09:34.780;674467768743859088;-998;2;-239
2021-05-16T08:09:34.820;674467768783405374;-998;0;-239
2021-05-16T08:09:34.859;674467768822951660;-997;1;-238
2021-05-16T08:09:34.899;674467768862497946;-999;0;-238
2021-05-16T08:09:34.938;674467768902044232;-1001;1;-240
2021-05-16T08:09:34.978;674467768941590518;-999;4;-240
2021-05-16T08:09:35.017;674467768981136804;-999;3;-241
2021-05-16T08:09:35.057;674467769020683090;-1002;1;-241
2021-05-16T08:09:35.096;674467769060229376;-1001;-1;-242
2021-05-16T08:09:35.136;674467769099775662;-999;-3;-244
2021-05-16T08:09:35.175;674467769139321948;-997;-2;-246
2021-05-16T08:09:35.215;674467769178868234;-996;0;-244
2021-05-16T08:09:35.255;674467769218402621;-995;3;-242
2021-05-16T08:09:35.294;674467769257936994;-996;3;-245
2021-05-16T08:09:35.334;674467769297471367;-996;-1;-250
2021-05-16T08:09:35.373;674467769337005740;-996;-3;-252
2021-05-16T08:09:35.413;674467769376540113;-996;0;-248
2021-05-16T08:09:35.452;674467769416074486;-995;2;-246
2021-05-16T08:09:35.492;674467769455608859;-994;3;-246
2021-05-16T08:09:35.531;674467769495143232;-993;2;-246
2021-05-16T08:09:35.571;674467769534677605;-996;-2;-247
2021-05-16T08:09:35.610;674467769574211978;-996;-4;-248
2021-05-16T08:09:35.650;674467769613746351;-993;-2;-248
2021-05-16T08:09:35.689;674467769653280724;-994;-1;-244
2021-05-16T08:09:35.729;674467769692815097;-995;2;-241
2021-05-16T08:09:35.768;674467769732349470;-998;2;-238
2021-05-16T08:09:35.808;674467769771883843;-1000;0;-241
2021-05-16T08:09:35.848;674467769811418216;-999;1;-244
2021-05-16T08:09:35.887;674467769850952589;-997;2;-245
2021-05-16T08:09:35.927;674467769890486962;-994;0;-248
2021-05-16T08:09:35.966;674467769930021335;-992;-2;-247
2021-05-16T08:09:36.006;674467769969555708;-992;3;-246
2021-05-16T08:09:36.045;674467770009090081;-993;7;-244
2021-05-16T08:09:36.085;674467770048624454;-997;3;-243
2021-05-16T08:09:36.124;674467770088158827;-1002;3;-242
2021-05-16T08:09:36.164;674467770127693200;-1001;7;-245
2021-05-16T08:09:36.203;674467770167227573;-997;6;-248
2021-05-16T08:09:36.243;674467770206761946;-996;3;-247
2021-05-16T08:09:36.282;674467770246296319;-996;0;-248
2021-05-16T08:09:36.322;674467770285830692;-996;-2;-248
2021-05-16T08:09:36.361;674467770325365065;-996;-3;-249
2021-05-16T08:09:36.401;674467770364899438;-995;-3;-246
2021-05-16T08:09:36.441;674467770404433811;-994;-5;-243
2021-05-16T08:09:36.480;674467770443968184;-997;-4;-242
2021-05-16T08:09:36.520;674467770483502557;-998;0;-240
2021-05-16T08:09:36.559;674467770523036930;-997;2;-239
2021-05-16T08:09:36.599;674467770562571303;-997;0;-241
2021-05-16T08:09:36.638;674467770602105676;-998;1;-242
2021-05-16T08:09:36.678;674467770641631844;-999;4;-242
2021-05-16T08:09:36.717;674467770681158008;-998;3;-244
2021-05-16T08:09:36.757;674467770720684172;-997;2;-244
2021-05-16T08:09:36.796;674467770760210336;-996;2;-243
2021-05-16T08:09:36.836;674467770799736500;-994;0;-242
2021-05-16T08:09:36.875;674467770839262664;-993;3;-242
2021-05-16T08:09:36.915;674467770878788828;-995;5;-245
